"Haines Junction","Canada","YHT","CYHT"
"Haiphong","Vietnam","HPH","VVCI"
"Hakai Pass","Canada","YHC","-"
"Hakodate","Japan","HKD","RJCH"
"Halali","Namibia","HAL","FYHI"
"Half Moon","United States","HAF","KHAF"
"Halifax","Canada","YHZ","CYHZ"
"Hall Beach","Canada","YUX","CYUX"
"Halls Creek","Australia","HCQ","-"
"Halmstad","Sweden","HAD","ESMT"
"Hamadan","Iran","HDM","OIHH"
"Hamar","Norway","HMR","ENHA"
"Hambourg","Germany","HAM","EDDH"
"Hami","China","HMI","-"
"Hamilton","New Zealand","HLZ","NZHN"
"Hamilton","Canada","YHM","CYHM"
"Hamilton","Australia","HLT","-"
"Hamilton","United States","HAO","KHAO"
"Hamilton Island","Australia","HTI","YBHM"
"Hammerfest","Norway","HFT","ENHF"
"Hampton","United States","HPT","KHPT"
"Hana","United States","HNM","PHHN"
"Hanapepe","United States","PAK","-"
"Hancock","United States","CMX","KCMX"
"Handan","China","HDG","ZBHD"
"Hangzhou","China","HGH","ZSHC"
"Hanimaadhoo","Maldives","HAQ","-"
"Hanksville","United States","HVE","KHVE"
"Hanna","United States","HNX","-"
"Hanoi","Vietnam","HAN","VVNB"
"Hanovre","Germany","HAJ","EDDV"
"Hanzhong","China","HZG","ZLHZ"
"Hao","French Polynesia","HOI","NTTO"
"Harare","Zimbabwe","HRE","FVHA"
"Harbin","China","HRB","ZYHB"
"Hargeisa","Somalia","HGA","HCMH"
"Harlingen","United States","HRL","KHRL"
"Harrington Harbour","Canada","YHR","CYHR"
"Harrisburg","United States","HSB","KHSB"
"Harrisburg Intl","United States","MDT","KMDT"
"Harrismith","South Africa","HRS","FAHR"
"Harrison","United States","HRO","KHRO"
"Harrogate","United Kingdom","HRT","KHRT"
"Hartford","United States","HFD","KHFD"
"Hartford Ct/Springfield Bradly","United States","BDL","KBDL"
"Hartley Bay","Canada","YTB","-"
"Hartsville","United States","HVS","KHVS"
"Haskovo","Bulgaria","HKV","-"
"Hassi Messaoud","Algeria","HME","DAUH"
"Hassi R Mel","Algeria","HRM","-"
"Hastings","United States","HSI","KHSI"
"Hasvik","Norway","HAA","ENHK"
"Hat Yai","Thailand","HDY","VTSS"
"Hatanga","Russia","HTG","-"
"Hatay","Turkey","HTY","-"
"Hateruma","Japan","HTR","-"
"Hatfield","United Kingdom","HTF","EGTH"
"Hato Corozal","Colombia","HTZ","-"
"Hatteras","United States","HNC","-"
"Hatton","Sri Lanka","NUF","-"
"Hatzfeldthaven","Papua New Guinea","HAZ","-"
"Haugesund","Norway","HAU","ENHD"
"Havana Playa Baracoa","Cuba","UPB","MUPB"
"Havasupai","United States","HAE","-"
"Haverfordwest","United Kingdom","HAW","EGFE"
"Havre","United States","HVR","KHVR"
"Havre Saint Pierre","Canada","YGV","CYGV"
"Hawabango","Papua New Guinea","HWA","-"
"Hawk Inlet","United States","HWI","-"
"Hawker","Australia","HWK","-"
"Hawthorne","United States","HTH","KHTH"
"Hawthorne","United States","HHR","-"
"Hay","Australia","HXX","-"
"Hay River","Canada","YHY","CYHY"
"Haycock","United States","HAY","-"
"Hayfields","Papua New Guinea","HYF","-"
"Hayman Island","Australia","HIS","-"
"Hays","United States","HYS","KHYS"
"Hayward","United States","HYR","KHYR"
"Hazebrouck","France","HZB","LFQT"
"Hazleton","United States","HZL","KHZL"
"Headingly","Australia","HIP","-"
"Healy Lake","United States","HKB","-"
"Hearst","Canada","YHF","CYHF"
"Heathlands","Australia","HAT","-"
"Hefei","China","HFE","ZSOF"
"Heho","Myanmar","HEH","VYHH"
"Heide/Buesum","Germany","HEI","KHEI"
"Heidelberg","Germany","HDB","EDIU"
"Heihe","China","HEK","-"
"Heiweni","Papua New Guinea","HNI","-"
"Helena","United States","HLN","KHLN"
"Helenvale","Australia","HLV","-"
"Helgoland","Germany","HGL","-"
"Helsingborg","Sweden","JHE","-"
"Helsinki","Finland","HEL","EFHK"
"Hemavan/Tarnaby","Sweden","HMV","ESUT"
"Hemet","United States","HMT","KHMT"
"Henbury","Australia","HRY","-"
"Hendon","United Kingdom","HEN","-"
"Hengchun","Taiwan","HCN","-"
"Hengyang","China","HNY","-"
"Henzada","Myanmar","HEB","-"
"Heraklion","Greece","HER","LGIR"
"Herat","Afghanistan","HEA","OAHR"
"Herendeen","United States","HED","-"
"Heringsdorf","Germany","HDF","EDAH"
"Hermannsburg","Australia","HMG","-"
"Hermiston","United States","HES","KHRI"
"Hermosillo","Mexico","HMO","MMHO"
"Heron Island","Australia","HRN","-"
"Herrera","Colombia","HRR","PAHV"
"Hervey Bay","Australia","HVB","YHBA"
"Heydar Aliyev International","Azerbaijan","GYD","UBBB"
"Hibbing","United States","HIB","KHIB"
"Hickory","United States","HKY","KHKY"
"Hidden Falls","United States","HDA","-"
"Hienghene","New Caledonia","HNG","-"
"High Level","Canada","YOJ","CYOJ"
"High Prairie","Canada","ZHP","CZHP"
"High Wycombe","United Kingdom","HYC","-"
"Highbury","Australia","HIG","KHIG"
"Higuero","Dominican Republic","JBQ","-"
"Hikueru","French Polynesia","HHZ","NTGH"
"Hill City","United States","HLC","KHLC"
"Hillsboro","United States","HIO","KHIO"
"Hillside","Australia","HLL","-"
"Hilo","United States","ITO","PHTO"
"Hilton Head Island","United States","HHH","KHXD"
"Hinchinbrook Island","Australia","HNK","-"
"Hingurakgoda","Sri Lanka","HIM","-"
"Hiroshima","Japan","HIJ","RJOA"
"Hissar","India","HSS","-"
"Hiva Oa","French Polynesia","HIX","NTMN"
"Hivaro","Papua New Guinea","HIT","-"
"Hluhluwe","South Africa","HLW","-"
"Ho Chi Minh","Vietnam","SGN","VVTS"
"Hobart","Australia","HBA","YMHB"
"Hobart Bay","United States","HBH","-"
"Hobbs","United States","HOB","KHOB"
"Hobbs Industrial Airpark","United States","HBB","-"
"Hodeidah","Yemen","HOD","OYHD"
"Hoedspruit","South Africa","HDS","FAHS"
"Hof","Germany","HOQ","EDQM"
"Hofn","Iceland","HFN","-"
"Hofuf","Saudi Arabia","HOF","-"
"Hogatza","United States","HGZ","-"
"Hohenems","Austria","HOH","LOIH"
"Hohhot","China","HET","ZBHH"
"Hokitika","New Zealand","HKK","NZHK"
"Hola","Kenya","HOA","-"
"Holdrege","United States","HDE","KHDE"
"Holguin","Cuba","HOG","MUHG"
"Holikachuk","United States","HOL","-"
"Holland","United States","HLM","KHLM"
"Hollis","United States","HYL","-"
"Hollister","United States","HLI","-"
"Holman Island","Canada","YHI","CYHI"
"Holmavik","Iceland","HVK","-"
"Holsteinsborg","Greenland","JHS","-"
"Holy Cross","United States","HCR","-"
"Holyhead","United Kingdom","HLY","-"
"Homalin","Myanmar","HOX","-"
"Homer","United States","HOM","PAHO"
"Homeshore","United States","HMS","-"
"Homestead","United States","HST","KHST"
"Hong Kong","Hong Kong","HKG","VHHH"
"Honiara","Solomon Islands","HIR","AGGH"
"Honinabi","Papua New Guinea","HNN","-"
"Honningsvag","Norway","HVG","ENHV"
"Honolulu","United States","HNL","PHNL"
"Hook Island","Australia","HIH","-"
"Hooker Creek","Australia","HOK","-"
"Hoonah","United States","HNH","PAOH"
"Hooper Bay","United States","HPB","PAHP"
"Hope","Canada","YHE","-"
"Hope Vale","Australia","HPE","-"
"Hopedale","Canada","YHO","CYHO"
"Hopetoun","Australia","HTU","-"
"Hoquiam","United States","HQM","KHQM"
"Horn Island","Australia","HID","-"
"Hornepayne","Canada","YHN","CYHN"
"Horsham","Australia","HSM","-"
"Horta","Portugal","HOR","LPHR"
"Hoskins","Papua New Guinea","HKN","-"
"Hot Springs","United States","HOT","-"
"Hot Springs","United States","HSP","KHSP"
"Hotan","China","HTN","-"
"Houailou","New Caledonia","HLU","-"
"Houeisay","Laos","HOE","KHOE"
"Houlton","United States","HUL","KHUL"
"Houma","United States","HUM","KHUM"
"Houn","Libya","HUQ","HLON"
"Houston","United States","HOU","KHOU"
"Houston Central Bus. District","United States","JDX","-"
"Houston Ellington","United States","EFD","KEFD"
"Houston Intercont","United States","IAH","KIAH"
"Houston Park Ten Heliport","United States","JPT","-"
"Houston Transco Twr Galleria","United States","JGQ","-"
"Houston West Houston","United States","IWS","KIWS"
"Houston Westchase Hilton H/P","United States","JWH","-"
"Hoy Island","United Kingdom","HOY","-"
"Hua Hin","Thailand","HHQ","-"
"Huahine Island","French Polynesia","HUH","NTTH"
"Huai hua","China","HJJ","-"
"Hualien","Taiwan","HUN","RCYU"
"Huambo","Angola","NOV","-"
"Huanghua","China","HHA","-"
"Huangyan","China","HYN","ZSLQ"
"Huanuco","Peru","HUU","-"
"Huatulco","Mexico","HUX","MMBT"
"Hubli","India","HBX","VAHB"
"Hudiksvall","Sweden","HUV","-"
"Hudson Bay","Canada","YHB","-"
"Hudson Hope","Canada","YNH","-"
"Hue","Vietnam","HUI","VVPB"
"Huehuetenango","Guatemala","HUG","-"
"Huesca","Spain","HSK","LEHC"
"Hughenden","Australia","HGD","-"
"Hughes","United States","HUS","-"
"Hugo","United States","HUJ","-"
"Hukuntsi","Botswana","HUK","-"
"Hultsfred","Sweden","HLF","-"
"Humacao","Puerto Rico","HUC","-"
"Humberside","United Kingdom","HUY","EGNJ"
"Humbert River","Australia","HUB","-"
"Humboldt","United States","HUD","-"
"Humera","Ethiopia","HUE","-"
"Huntingburg","United States","HNB","KHNB"
"Huntington","United States","HTS","KHTS"
"Huntsville","United States","HTV","KUTS"
"Huntsville/Decatur","United States","HSV","KHSV"
"Hurghada","Egypt","HRG","HEGN"
"Huron","United States","HON","KHON"
"Husavik","Iceland","HZK","BIHU"
"Huslia","United States","HSL","-"
"Hutchinson","United States","HUT","KHUT"
"Hvammstangi","Iceland","HVM","-"
"Hwange National Park","Zimbabwe","HWN","FVWN"
"Hyannis","United States","HYA","KHYA"
"Hydaburg","United States","HYG","-"
"Hyder","United States","WHD","-"
"Hyderabad","India","HYD","VOHS"
"Hyderabad","Pakistan","HDD","-"
"Iamalele","Papua New Guinea","IMA","-"
"Iasi","Romania","IAS","LRIA"
"Iaura","Papua New Guinea","IAU","-"
"Ibadan","Nigeria","IBA","-"
"Ibague","Colombia","IBE","SKIB"
"Ibaraki","Japan","IBR","RJAH"
"Iberia","Peru","IBP","-"
"Ibiza","Spain","IBZ","LEIB"
"Ibo","Mozambique","IBO","KIBO"
"Icabaru","Venezuela","ICA","-"
"Icy Bay","United States","ICY","-"
"Ida Grove","United States","IDG","KIDG"
"Idaho Falls","United States","IDA","KIDA"
"Idiofa","Democratic Republic of the Congo","IDF","-"
"Iejima","Japan","IEJ","-"
"Iffley","Australia","IFF","-"
"Igarka","Russia","IAA","UOII"
"Igiugig","United States","IGG","PAIG"
"Igloolik","Canada","YGT","CYGT"
"Ignace","Canada","ZUC","CZUC"
"Igrim","Russia","IRM","-"
"Iguassu Falls","Brazil","IGU","SBFI"
"Iguazu","Argentina","IGR","SARI"
"Iguela","Gabon","IGE","-"
"Ihosy","Madagascar","IHO","-"
"Ihu","Papua New Guinea","IHU","-"
"Ijui","Brazil","IJU","-"
"Ikaria","Greece","JIK","LGIK"
"Ikela","Democratic Republic of the Congo","IKL","-"
"Iki","Japan","IKI","-"
"Ilaam","Iran","IIL","-"
"Ilaka","Madagascar","ILK","-"
"Ile D'Yeu","France","IDY","-"
"Ile Des Pins","New Caledonia","ILP","NWWE"
"Ile Maurice","Mauritius","MRU","FIMP"
"Ile Ouen","New Caledonia","IOU","-"
"Ilebo","Democratic Republic of the Congo","PFR","-"
"Ileg","Papua New Guinea","ILX","-"
"Iles De La Madeleine","Canada","YGR","CYGR"
"Ilford","Canada","ILF","-"
"Ilheus","Brazil","IOS","SBIL"
"Iliamna","United States","ILI","PAIL"
"Iligan","Philippines","IGN","-"
"Illaga","Indonesia","ILA","WABL"
"Illizi","Algeria","VVZ","DAAP"
"Iloilo","Philippines","ILO","RPVI"
"Ilorin","Nigeria","ILR","-"
"Ilu","Indonesia","IUL","-"
"Imane","Papua New Guinea","IMN","-"
"Imbaimadai","Guyana","IMB","SYIB"
"Immokalee","United States","IMM","KIMM"
"Imonda","Papua New Guinea","IMD","-"
"Imperatriz","Brazil","IMP","SBIZ"
"Imperial","United States","IML","KIML"
"Impfondo","Republic of the Congo","ION","-"
"Imphal","India","IMF","-"
"In Amenas","Algeria","IAM","-"
"In Guezzam","Algeria","INF","-"
"In Salah","Algeria","INZ","-"
"Inagua","The Bahamas","IGA","-"
"Inanwatan","Indonesia","INX","WASI"
"Indagen","Papua New Guinea","IDN","-"
"Indaselassie","Ethiopia","SHC","-"
"Independence","Belize","INB","-"
"Indiana","United States","IDI","KIDI"
"Indianapolis","United States","IND","KIND"
"Indore","India","IDR","VAID"
"Indulkana","Australia","IDK","-"
"Ine","Marshall Islands","IMI","-"
"Inezgane","Morocco","AG2","GMAA"
"Ingeniero Jacobacci","Argentina","IGB","-"
"Ingham","Australia","IGH","-"
"Ingolstadt","Germany","IGS","-"
"Inhambane","Mozambique","INH","FQIN"
"Inhaminga","Mozambique","IMG","-"
"Inisheer","Ireland","INQ","-"
"Inishmaan","Ireland","IIA","-"
"Inishmore","Ireland","IOR","-"
"Injune","Australia","INJ","KINJ"
"Inkerman","Australia","IKP","-"
"Innamincka","Australia","INM","-"
"Innisfail","Australia","IFL","-"
"Innsbruck","Australia","INN","LOWI"
"Inongo","Democratic Republic of the Congo","INO","-"
"Inta","Russia","INA","-"
"Interlaken Ost","Switzerland","ZIN","-"
"Interlaken West","Switzerland","ZTJ","-"
"Intl Falls","United States","INL","KINL"
"Inukjuak","Canada","YPH","CYPH"
"Inus","Papua New Guinea","IUS","-"
"Inuvik","Canada","YEV","CYEV"
"Invercargill","New Zealand","IVC","NZNV"
"Inverell","Australia","IVR","YIVL"
"Inverness","United Kingdom","INV","EGPE"
"Inverway","Australia","IVW","-"
"Inyati","South Africa","INY","-"
"Inyokern","United States","IYK","KIYK"
"Ioannina","Greece","IOA","LGIO"
"Iokea","Papua New Guinea","IOK","-"
"Ioma","Papua New Guinea","IOP","-"
"Iowa Falls","United States","IFA","KIFA"
"Ipatinga","Brazil","IPN","-"
"Ipiales","Colombia","IPI","-"
"Ipiau","Brazil","IPU","-"
"Ipil","Philippines","IPE","-"
"Ipiranga","Brazil","IPG","-"
"Ipoh","Malaysia","IPH","WMKI"
"Ipota","Vanuatu","IPA","NVVI"
"Ipswich","United Kingdom","IPW","EGSE"
"Iqaluit","Canada","YFB","CYFB"
"Iquique","Chile","IQQ","SCDA"
"Iquitos","Peru","IQT","SPQT"
"Iraan","United States","IRB","-"
"Iran Shahr","Iran","IHR","-"
"Irece","Brazil","IRE","-"
"Iringa","Tanzania","IRI","-"
"Iriona","Honduras","IRN","-"
"Irkutsk","Russia","IKT","UUII"
"Iron Mountain","United States","IMT","KIMT"
"Ironwood","United States","IWD","KIWD"
"Isabel Pass","United States","ISL","-"
"Isachsen","Canada","YIC","-"
"Isafjordur","Iceland","IFJ","-"
"Ischia","Italy","ISH","-"
"Iscuande","Colombia","ISD","-"
"Ishigaki","Japan","ISG","ROIG"
"Ishurdi","Bangladesh","IRD","-"
"Isiro","Democratic Republic of the Congo","IRP","-"
"Isisford","Australia","ISI","-"
"Isla Mujeres","Mexico","ISJ","-"
"Islamabad/Rawalpindi","Pakistan","ISB","KISB"
"Islay","United Kingdom","ILY","EGPI"
"Isle Of Man","United Kingdom","IOM","EGNS"
"Isle Of Skye","United Kingdom","SKL","EGEI"
"Isles Of Scilly","United Kingdom","ISC","EGHE"
"Isles Of Scilly Tresco","United Kingdom","TSO","EGHT"
"Ispahan","Iran","IFN","-"
"Isparta","Turkey","ISE","-"
"Istanbul","Turkey","IST","LTBA"
"Istanbul, Sabiha Gokcen","Turkey","SAW","LTFJ"
"Itabuna","Brazil","ITN","-"
"Itacoatiara","Brazil","ITA","-"
"Itaituba","Brazil","ITB","-"
"Itambacuri","Brazil","ITI","-"
"Itami","Japan","ITM","RJOO"
"Itaqui","Brazil","ITQ","-"
"Ithaca","United States","ITH","KITH"
"Itokama","Papua New Guinea","ITK","-"
"Itubera","Brazil","ITE","-"
"Ivalo","Finland","IVL","EFIV"
"Ivangrad","Montenegro","IVG","-"
"Ivano-Frankovsk","Ukraine","IFO","UKLI"
"Ivanoff Bay","United States","KIB","-"
"Ivanovo","Russia","IWA","KIWA"
"Ivishak","United States","IVH","-"
"Ivujivik","Canada","YIK","CYIK"
"Iwakuni Kintaikyo","Japan","IWK","RJOI"
"Iwami","Japan","IWJ","RJOW"
"Ixtapa/Zihuatanejo","Mexico","ZIH","MMZH"
"Ixtepec","Mexico","IZT","-"
"Izhevsk","Russia","IJK","-"
"Izmir","Turkey","IZM","-"
"Izmir Adnan Menderes","Turkey","ADB","LTBJ"
"Izmir Cigli","Turkey","IGL","-"
"Izumo","Japan","IZO","RJOC"
"Jabalpur","India","JLR","VAJB"
"Jabat","Marshall Islands","JAT","-"
"Jabiru","Australia","JAB","-"
"Jacareacanga","Brazil","JCR","-"
"Jackpot","United States","KPT","-"
"Jackson","United States","JAN","-"
"Jackson","United States","JXN","-"
"Jackson","United States","MKL","KMKL"
"Jackson Hawkins Field","United States","HKS","KHKS"
"Jackson Hole","United States","JAC","-"
"Jacksonville","United States","JAX","-"
"Jacksonville","United States","OAJ","KOAJ"
"Jacksonville Craig","United States","CRG","KCRG"
"Jacmel","Haiti","JAK","-"
"Jacobabad","Pakistan","JAG","-"
"Jacobina","Brazil","JCM","-"
"Jacquinot Bay","Papua New Guinea","JAQ","-"
"Jaffna","Sri Lanka","JAF","-"
"Jaffrey","United States","AFN","KAFN"
"Jagdalpur","India","JGB","-"
"Jaipur","India","JAI","VIJP"
"Jaisalmer","India","JSA","-"
"Jajao","Solomon Islands","JJA","-"
"Jakarta","Indonesia","JKT","-"
"Jakarta Halim","Indonesia","HLP","WIIH"
"Jakarta Soekarno","Indonesia","CGK","WIII"
"Jakobshavn","Greenland","JAV","-"
"Jalalabad","Afghanistan","JAA","OAJL"
"Jalapa","Mexico","JAL","-"
"Jaluit","Marshall Islands","UIT","-"
"Jamba","Angola","JMB","-"
"Jambi","Indonesia","DJB","WIPA"
"Jambol","Bulgaria","JAM","-"
"Jamestown","United States","JHW","-"
"Jamestown","United States","JMS","-"
"Jammu","India","IXJ","VIJU"
"Jamnagar","India","JGA","-"
"Jamshedpur","India","IXW","VEJS"
"Janakpur","Nepal","JKR","-"
"Jandakot","Australia","JAD","-"
"Janesville","United States","JVL","-"
"Januaria","Brazil","JNA","-"
"Jaque","Panama","JQE","-"
"Jasper","Canada","YJA","-"
"Jasper","United States","JAS","-"
"Jauja","Peru","JAU","-"
"Jayapura","Indonesia","DJJ","WAJJ"
"Jeddah","Saudi Arabia","JED","OEJN"
"Jefferson","United States","JFN","-"
"Jefferson City","United States","JEF","-"
"Jeh","Marshall Islands","JEJ","-"
"Jenpeg","Canada","ZJG","CZJG"
"Jequie","Brazil","JEQ","-"
"Jeremie","Haiti","JEE","MTJE"
"Jerez De La Frontera","Spain","XRY","LEJR"
"Jersey","United Kingdom","JER","EGJJ"
"Jerusalem","Israel","JRS","-"
"Jesolo","Italy","JLO","-"
"Jessore","Bangladesh","JSR","-"
"Jeypore","India","PYB","-"
"Ji an","China","JGS","-"
"Ji-Parana","Brazil","JPR","-"
"Jiamusi","China","JMU","-"
"Jiayuguan","China","JGN","-"
"Jijel","Algeria","GJL","DAAV"
"Jijiga","Ethiopia","JIJ","-"
"Jilin","China","JIL","-"
"Jimma","Ethiopia","JIM","-"
"Jinan","China","TNA","ZSJN"
"Jindabyne","Australia","QJD","-"
"Jingdezhen","China","JDZ","-"
"Jinghong","China","JHG","ZPJH"
"Jining","China","JNG","-"
"Jinja","Uganda","JIN","-"
"Jinjiang","China","JJN","ZSQZ"
"Jinka","Ethiopia","BCO","HABC"
"Jinzhou","China","JNZ","ZYJZ"
"Jipijapa","Ecuador","JIP","-"
"Jiri","Nepal","JIR","-"
"Jiujiang","China","JIU","-"
"Jiuquan","China","CHW","-"
"Jiwani","Pakistan","JIW","-"
"Jixi Shi","China","JXA","-"
"Joacaba","Brazil","JCB","-"
"Joao Pessoa","Brazil","JPA","SBJP"
"Jodhpur","India","JDH","VIJO"
"Joensuu","Finland","JOE","EFJO"
"Johannesburg","South Africa","JNB","FAOR"
"John Day","United States","JDA","-"
"Johnny Mountain","Canada","YJO","-"
"Johnson","United States","JCY","-"
"Johnson Point","Canada","YUN","-"
"Johnston Island","United States","JON","-"
"Johnstown","United States","JST","-"
"Johor Bahru","Malaysia","JHB","WMKJ"
"Joinville","Brazil","JOI","-"
"Joliet","United States","JOT","-"
"Jolo","Philippines","JOL","-"
"Jomsom","Nepal","JMO","-"
"Jonesboro","United States","JBR","-"
"Jonkoping","Sweden","JKG","ESGJ"
"Joplin","United States","JLN","-"
"Jordan","United States","JDN","-"
"Jorhat","India","JRH","-"
"Jos","Nigeria","JOS","DNJO"
"Jose De San Martin","Argentina","JSM","-"
"Josephstaal","Papua New Guinea","JOP","-"
"Joshkar-Ola","Russia","JOK","-"
"Jouf","Saudi Arabia","AJF","OESK"
"Juan Les Pins","France","JLP","-"
"Juanjui","Peru","JJI","-"
"Juazeiro Do Norte","Brazil","JDO","-"
"Juba","Sudan","JUB","HSSJ"
"Juina","Brazil","JIA","-"
"Juist","Germany","JUI","-"
"Juiz De Fora","Brazil","JDF","-"
"Jujuy","Argentina","JUJ","SASJ"
"Julia Creek","Australia","JCK","-"
"Juliaca","Peru","JUL","SPJL"
"Julianehab","Greenland","JJU","-"
"Jumla","Nepal","JUM","-"
"Junction","United States","JCT","-"
"Jundah","Australia","JUN","-"
"Juneau","United States","JNU","-"
"Juneau","United States","UNU","KUNU"
"Junin","Argentina","JNI","-"
"Jurado","Colombia","JUO","-"
"Jurien Bay","Australia","JUR","-"
"Juruena","Brazil","JRN","-"
"Justicalpa","Honduras","JUT","-"
"Juzhou","China","JUZ","-"
"Jwaneng","Botswana","JWA","-"
"Jyvaskyla","Finland","JYV","EFJY"
"Kaadedhdhoo","Maldives","KDM","-"
"Kabala","Sierra Leone","KBA","-"
"Kabalega Falls","Uganda","KBG","-"
"Kabalo","Democratic Republic of the Congo","KBO","-"
"Kaben","Marshall Islands","KBT","-"
"Kabinda","Democratic Republic of the Congo","KBN","-"
"Kaboul","Afghanistan","KBL","OAKB"
"Kabri Dar","Ethiopia","ABK","HAKD"
"Kabwum","Papua New Guinea","KBM","-"
"Kadanwari","Pakistan","KCF","-"
"Kadhdhoo","Maldives","KDO","-"
"Kadugli","Sudan","KDX","-"
"Kaduna","Nigeria","KAD","-"
"Kaedi","Mauritania","KED","-"
"Kaele","Cameroon","KLE","-"
"Kagau","Solomon Islands","KGE","-"
"Kagi","Papua New Guinea","KGW","-"
"Kagoshima","Japan","KOJ","RJFK"
"Kagua","Papua New Guinea","AGK","-"
"Kahramanmaras","Turkey","KCM","-"
"Kahului","United States","OGG","PHOG"
"Kaiapit","Papua New Guinea","KIA","-"
"Kaieteur","Guyana","KAI","-"
"Kaikohe","New Zealand","KKO","-"
"Kailashahar","India","IXH","VEKR"
"Kaimana","Indonesia","KNG","WASK"
"Kaintiba","Papua New Guinea","KZF","-"
"Kaitaia","New Zealand","KAT","NZKT"
"Kajaani","Finland","KAJ","EFKI"
"Kake","United States","KAE","-"
"Kakhonak","United States","KNK","-"
"Kalabo","Zambia","KLB","-"
"Kalakaket Creek","United States","KKK","-"
"Kalamata","Greece","KLX","LGKL"
